Id del anuncio;Título;Tipo de inmueble;Descripción;Teléfono;Dirección;Precio;Habitaciones
100038580;Piso;Piso;IMAGINA TU NUEVA VIDA! . Aprovecha la oportunidad de adquirir esta vivienda en pleno centro de Murcia, en la misma Plaza Mayor Piso de 183 m2 distribuidos en: Salón, cocina independiente con lavadero, dos baños y cuatro amplios dormitorios. Dispone de plaza de garaje y trastero en el mismo edificio. Vivienda muy luminosa, próximo a todo tipo de comercios, servicios, colegios, autobuses. Viventa le garantiza un servicio de calidad durante todo el proceso, nuestros asesores inmobiliarios le facilitarán toda la información necesaria atendiéndole personalmente en la tramitación. No lo dude y venga a visitarlo!. Llámenos! Gastos, impuestos de compraventa y honorarios de agencia no incluidos en el precio de venta.;868350047;barrio San Nicolás;475000;4
98665235;Casa independiente;Chalet;IMAGINA TU NUEVA VIDA. EN ESTE ESPECTACULAR CHALET EN EL BARRIO DEL PROGRESO!   Disfruta de esta vivienda en un entorno tranquilo, fuera del núcleo urbano de la ciudad pero a escasos minutos al centro.   Ideal para crear o disfrutar en familia ya que dispone de 4 dormitorios amplios donde cada miembro de la familia irá formando sus propios recuerdos, 3 baños completos y 2 aseos, una amplia cocina totalmente equipada donde poder comer sin problemas de espacio.   Además cuenta con un amplio sótano perfectamente equipado para hacer vida abajo, salón. cocina de leña... para esos días de lluvia y frío.   La piscina es salina y dispone de zona de barbacoa y un baño completo, un gran lujo para poder disfrutar del buen tiempo que nos ofrece esta ciudad, prácticamente todo el año. Consta de un garaje con una capacidad para 4 vehículos. A tan sólo 5 minutos de ronda sur y la salida a la Autovía, se encuentra situada muy cercano a una zona protegida en la que no se puede construir y en la que disfrutarás de una intimidad privilegiada.  Si quieres vivir una puesta de sol increíble, no lo dude y venga a visitarlo!. Llámenos!         Gastos, impuestos de compraventa y honorarios de agencia no incluidos en el precio de venta.       NO DUDES EN CONCERTAR UNA VISITA, ESTAREMOS ENCANTADOS DE ENSEÑARTE TODO LO QUE ESTA VIVIENDA PUEDE OFRECERTE.;868350047;barrio San Benito-Progreso;399900;4
99843409;Piso;Piso;IMAGINA TU NUEVA VIDA! . Aprovecha esta oportunidad de adquirir esta vivienda en San Antón. Piso de 85 m2 distribuidos en: Salón, cocina independiente con un gran patio interior de uso privativo de unos 30m2, un cuarto baño y  dos dormitorios. Vivienda muy luminosa, próximo a todo tipo de comercios, servicios, colegios, autobuses. Garaje opcional 26.000€  Viventa le garantiza un servicio de calidad durante todo el proceso, nuestros asesores inmobiliarios le facilitarán toda la información necesaria atendiéndole personalmente en la tramitación. No lo dude y venga a visitarlo!. Llámenos! Gastos, impuestos de compraventa y honorarios de agencia no incluidos en el precio de venta.;868350047;barrio San Antón;167000;2
100823110;Piso;Piso;IMAGINA TU NUEVA VIDA! . Aprovecha la oportunidad de adquirir esta vivienda en San Nicolás. Piso de 135 m2 distribuidos en: Salón, cocina independiente, dos baños, antes cuatro amplios dormitorios, actualmente se han  quedado en dos dormitorios. Con vistas despejadas, muy luminosa, suelo de tarima, aire acondicionado. Próximo a todo tipo de comercios, servicios, colegios, autobuses. , próximo a todo tipo  de comercios, servicios, colegios, autobuses. Aproveche la oportunidad de adquirir la vivienda, que siempre quiso tener. Comercializamos este inmueble en exclusiva por mandato expreso del propietario. Viventa le garantiza un servicio de calidad durante todo el proceso, nuestros asesores inmobiliarios le facilitarán toda la información necesaria atendiéndole personalmente en la tramitación. No lo dude y venga a visitarlo!. Llámenos! Gastos, impuestos de compraventa y honorarios de agencia no incluidos en el precio de venta...;868350047;barrio San Nicolás;299000;2
101086374;Piso;Piso;IMAGINA TU NUEVA VIDA! . Aprovecha la oportunidad de adquirir esta vivienda en la Avenida Juan Carlos I Piso de 76 m2 distribuidos en: Salón, cocina independiente, 2 baños(1 en suite) y 2 amplios dormitorios. Vivienda Perfectamente equipada con, suelo de tarima natural de haya, puertas de haya, cocina equipada con electrodomésticos, aire acondicionado por conductos, pintura lisa, carpintería exterior de doble cristal con apertura oscilobatiente. Se entrega completamente amueblado para entrar a vivir. Plaza de garaje y trastero incluidos en el precio. Próximo a todo tipo de comercios, servicios, colegios, autobuses. Viventa le garantiza un servicio de calidad durante todo el proceso, nuestros asesores inmobiliarios le facilitarán toda la información necesaria atendiéndole personalmente en la tramitación. No lo dude y venga a visitarlo!. Llámenos! Gastos, impuestos de compraventa y honorarios de agencia no incluidos en el precio de venta.;868350047;barrio Zona Juan Carlos I;223000;2
101186633;Piso;Piso;¿Buscas una vivienda con terraza y plaza de garaje? Ésta es para ti. Sus 105metros cuadrados construidos se distribuyen en tres dormitorios, dos baños, un luminoso salón con salida a terraza con vistas despejadas, cocina independiente con despensa y equipada con electrodomésticos. Es una vivienda con buenas calidades: carpintería exterior aluminio climalit y doble cristal, carpintería interior de roble, aire acondicionado frío/calor. Es un piso preparado para entrar a vivir. La vivienda dispone de trastero y plaza de garaje en el mismo edificio (2ª plaza de garaje opcional). La zona de Los Dolores dispone de multitud de servicios que encontrará a su alcance, como puede ser paradas de autobús, centros médicos, Hospital, colegios, Universidad, supermercados, zona de paso y zona infantil. Este inmueble lo comercializamos en exclusiva. Póngase en contacto con nosotros y le facilitaremos la información que necesite. Y si eres agente inmobiliario y tienes cliente que le pueda interesar, llámanos y colaboraremos contigo en lo que precises. Gastos de compra-venta y honorarios no incluidos en el precio.;868350254;barrio Los Dolores;151000;3
95248743;Piso;Piso;¿ Te gustaría vivir en un gran piso en el Centro de Murcia, junto a la Gran Vía, con una amplia terraza y con plaza de garaje? Esta vivienda cumple con todo lo que quieres: salón grande, cocina, lavadero, 5 habitaciones, 2 baños ( uno en el dormitorio principal ) y una amplia terraza desde la que divisas la Gran Vía. Desde su octava planta tendrás unas vistas impresionantes, muy despejadas y una luz estupenda.     Sus 175 metros cuadrados te permiten hacer la reforma que más se adapte a tus necesidades pudiendo quedar una vivienda completamente a tu gusto. El disponer de una plaza de garaje la convierte en un piso único, no es frecuente encontrar viviendas completas ( amplitud, terraza, garaje) en el Centro.    La zona de San Bartolomé dispone de una multitud de servicios que encontrará a su alcance, como puede ser línea de autobús, centros comerciales, centros médicos, colegios, supermercado, zona de paso y está cerca de la Universidad de La Merced.    Este inmueble lo comercializamos en exclusiva. Póngase en contacto con nosotros y le facilitaremos la información que necesite. Y si eres agente inmobiliario y tienes cliente que le pueda interesar, llámanos y colaboraremos contigo en lo que precises.    Si necesita cualquier información relacionada con esta vivienda, no dude en ponerse en contacto con nosotros.;868350254;barrio Santa Catalina-San Bartolomé;495000;5
101644619;Dúplex;Duplex;¿EL PISO QUE ESTABAS BUSCANDO? Fantástico ático-dúplex en una zona buenísima de Murcia, la Avda Príncipe de Asturias. Sus 99.86m2 están distribuidos en dos plantas. En la planta 3ª tiene un amplio y luminoso salón con cocina equipada y 1 baño y en la planta 4ª se encuentran 3 habitaciones, 1 baño y una terraza de 6.58m2 con vistas despejadas y con calidades muy buenas: carpintería exterior aluminio climalit, carpintería interior de haya galvanizada, suelo de mármol beige, pintura lisa. El acceso de la planta 3ª a la 4ªº se hace a través de una escalera muy cómoda. Esta vivienda esta preparada para entrar a vivir, se queda amueblada y posee una amplia plaza de garaje incluida en el precio.  Esta zona de Murcia cuenta con un entorno lleno de multitud de servicios que encontrará a su alcance: autobús, tranvía, centros comerciales, colegios, hospital, zona de paso y supermercados. Este inmueble lo comercializamos en exclusiva. Póngase en contacto con nosotros y le facilitaremos la información que necesite. Y si eres agente inmobiliario y tienes cliente que le pueda interesar, llámanos y colaboraremos contigo en lo que precises. Gastos de compra-venta y honorarios no incluidos en el precio.;868350254;barrio Zona Juan Carlos I;259000;3
102251213;Chalet pareado en Fuente del Perro;Chalet;Nuevo en el mercado este fantástico chalet pareado en venta en la conocida urbanización de Torre Guil ubicada a 15 minutos del centro de la ciudad de Murcia. Se encuentra en una zona tranquila dentro de una comunidad con piscina comunitaria y disfruta de vistas a la montaña y zonas verdes con árboles. Esta fabulosa villa en venta en Torre Guil consta de 3 plantas. En la planta baja podemos encontrar un bonito hall de entrada que conduce a un salón de buen tamaño con mucha luz natural y acceso directo al jardín privado. En esta planta encontramos un baño de visitas y una bonita cocina de buen tamaño con zona de comedor. Hay una galería donde se coloca la caldera y la lavadora. En la primera planta podemos encontrar 3 dormitorios dobles, uno de ellos con el baño en suite y un baño familiar. Hay una bonita terraza en el dormitorio principal con vistas al bosque ya la zona de la piscina. En el sótano podemos encontrar una zona de habitación extra, utilizada como trastero y un gran sótano para terminar un trastero extra. Hay un aparcamiento subterráneo privado con espacio suficiente para 2 coches y más. El jardín privado rodea la casa y ofrece un gran espacio exterior para disfrutar del magnífico entorno.;868350804;Fuente del Perro;219900;3
30427287;Dúplex en Calle Trapería;Duplex;MURCIACTIVA vende este ático-dúplex de dos dormit. REFORMADO HACE UN AÑO, en pleno centro de Murcia, en una de las calles más conocidas y transitadas de la ciudad, con un entorno urbano y comercial inigualable. A escasos 10 metros de la CATEDRAL. El ático consta de dos plantas: La planta principal se distribuye en un salón-comedor, cocina americana, TERRAZA CON VISTAS A LA TORRE DE LA CATEDRAL y un cuarto de baño. A través de la escalera accedemos a la planta superior, distribuida con dos dormitorios y un baño completo. El inmueble está totalmente AMUEBLADO DE DISEÑO y con los mejores acabados A ESTRENAR: A/A (rejillas de tobera), puerta acorazada, pintura lisa y acabados en papel, mobiliario adaptado para el mejor aprovechamiento, suelo de madera con escalera volada con peldaño tb. en madera, ventanas de aluminio de última generación y persianas velux motorizadas en la planta superior abuhardillada, cocina con todos los electrodomésticos y campana decorativa, armarios adaptados a huecos, luminarias de diseño y leds, calefactores toalleros, griferías de ducha termostáticas con rociador, espejos de baños con led retroiluminados, etc. Comunidad de vecinos con solo un piso por planta, cuatro vecinos en total. Ascensor, accesos adaptados a personas con movilidad reducida y en muy buen estado de conservación. Por expreso deseo del propietario, este inmueble lo comercializamos en exclusiva. Nuestros asesores especializados le facilitarán toda la información que precise accediendo a un servicio de calidad y profesional, por lo que le rogamos no moleste al propietario o a los vecinos. Y si usted es una agencia inmobiliaria y tiene un cliente interesado, póngase en contacto con nosotros y estaremos encantados de colaborar. Nota. - El PVP no incluye impuestos ni gastos de escritura. Honorarios de agencia no incluidos. Para los amantes del centro de la ciudad, este inmueble es exclusivo por su ubicación e interiorismo. Ven a verlo, esta para entrar y te va a enamorar ¡.;868350260;Calle Trapería;295000;2
